epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1714581116129,2024-05-01T19:31:56.129,38.620,-0.976,-0.427,-0.366
1714581116139,2024-05-01T19:31:56.139,38.630,-1.037,-0.427,-0.366
1714581116149,2024-05-01T19:31:56.149,38.640,-0.854,-0.305,-0.305
1714581116159,2024-05-01T19:31:56.159,38.650,-0.427,-0.244,-0.427
1714581116169,2024-05-01T19:31:56.169,38.660,0.244,0.061,-0.366
1714581116179,2024-05-01T19:31:56.179,38.670,0.671,0.122,-0.305
1714581116189,2024-05-01T19:31:56.189,38.680,1.220,0.305,-0.366
1714581116199,2024-05-01T19:31:56.199,38.690,1.402,0.366,-0.488
1714581116209,2024-05-01T19:31:56.209,38.700,1.220,0.366,-0.366
1714581116219,2024-05-01T19:31:56.219,38.710,0.610,0.122,-0.366
1714581116229,2024-05-01T19:31:56.229,38.720,-0.061,-0.183,-0.366
1714581116239,2024-05-01T19:31:56.239,38.730,-0.732,-0.366,-0.427
1714581116249,2024-05-01T19:31:56.249,38.740,-1.280,-0.488,-0.366
1714581116259,2024-05-01T19:31:56.259,38.750,-1.585,-0.549,-0.366
1714581116269,2024-05-01T19:31:56.269,38.760,-1.463,-0.549,-0.366
1714581116279,2024-05-01T19:31:56.279,38.770,-1.098,-0.427,-0.366
1714581116289,2024-05-01T19:31:56.289,38.780,-0.488,-0.244,-0.366
1714581116299,2024-05-01T19:31:56.299,38.790,0.061,-0.122,-0.305
1714581116309,2024-05-01T19:31:56.309,38.800,0.427,0.061,-0.427
1714581116319,2024-05-01T19:31:56.319,38.810,0.671,0.183,-0.427
1714581116329,2024-05-01T19:31:56.329,38.820,0.671,0.122,-0.427
1714581116339,2024-05-01T19:31:56.339,38.830,0.305,0.061,-0.488
1714581116349,2024-05-01T19:31:56.349,38.840,-0.183,0.000,-0.427
1714581116359,2024-05-01T19:31:56.359,38.850,-0.793,-0.244,-0.427
1714581116369,2024-05-01T19:31:56.369,38.860,-0.976,-0.427,-0.427
1714581116379,2024-05-01T19:31:56.379,38.870,-0.976,-0.427,-0.427
1714581116389,2024-05-01T19:31:56.389,38.880,-0.671,-0.305,-0.305
1714581116399,2024-05-01T19:31:56.399,38.890,-0.305,-0.183,-0.366
1714581116409,2024-05-01T19:31:56.409,38.900,0.000,-0.183,-0.366
1714581116419,2024-05-01T19:31:56.419,38.910,0.305,0.000,-0.244
1714581116429,2024-05-01T19:31:56.429,38.920,0.305,0.061,-0.305
1714581116439,2024-05-01T19:31:56.439,38.930,0.305,0.061,-0.366
1714581116449,2024-05-01T19:31:56.449,38.940,0.305,0.061,-0.427
1714581116459,2024-05-01T19:31:56.459,38.950,0.122,0.000,-0.427
1714581116469,2024-05-01T19:31:56.469,38.960,0.000,-0.061,-0.305
1714581116479,2024-05-01T19:31:56.479,38.970,-0.122,-0.183,-0.305
1714581116489,2024-05-01T19:31:56.489,38.980,-0.244,-0.183,-0.305
1714581116499,2024-05-01T19:31:56.499,38.990,-0.366,-0.183,-0.305
1714581116509,2024-05-01T19:31:56.509,39.000,-0.488,-0.244,-0.305
1714581116519,2024-05-01T19:31:56.519,39.010,-0.488,-0.244,-0.366
1714581116529,2024-05-01T19:31:56.529,39.020,-0.427,-0.183,-0.366
1714581116539,2024-05-01T19:31:56.539,39.030,-0.244,-0.122,-0.366
1714581116549,2024-05-01T19:31:56.549,39.040,0.000,-0.183,-0.427
1714581116559,2024-05-01T19:31:56.559,39.050,-0.061,-0.122,-0.366
1714581116569,2024-05-01T19:31:56.569,39.060,-0.183,-0.122,-0.366
1714581116619,2024-05-01T19:31:56.619,39.110,0.732,0.061,-0.427
1714581116629,2024-05-01T19:31:56.629,39.120,0.488,0.000,-0.366
1714581116639,2024-05-01T19:31:56.639,39.130,0.244,-0.061,-0.305
1714581116649,2024-05-01T19:31:56.649,39.140,-0.305,-0.122,-0.366
1714581116659,2024-05-01T19:31:56.659,39.150,-0.671,-0.305,-0.427
1714581116669,2024-05-01T19:31:56.669,39.160,-0.793,-0.366,-0.366
1714581116679,2024-05-01T19:31:56.679,39.170,-0.854,-0.305,-0.305
1714581116689,2024-05-01T19:31:56.689,39.180,-0.915,-0.427,-0.244
1714581116699,2024-05-01T19:31:56.699,39.190,-1.280,-0.488,-0.427
1714581116709,2024-05-01T19:31:56.709,39.200,-1.524,-0.610,-0.366
1714581116719,2024-05-01T19:31:56.719,39.210,-1.280,-0.549,-0.305
1714581116729,2024-05-01T19:31:56.729,39.220,-0.366,-0.183,-0.366
