epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717751047,2024-06-18T16.35.51.047,2.260,-0.283,-0.269,0.803
1718717751058,2024-06-18T16.35.51.058,2.271,-0.261,-0.275,0.765
1718717751068,2024-06-18T16.35.51.068,2.281,-0.238,-0.298,0.744
1718717751077,2024-06-18T16.35.51.077,2.290,-0.240,-0.306,0.785
1718717751087,2024-06-18T16.35.51.087,2.300,-0.266,-0.297,0.849
1718717751097,2024-06-18T16.35.51.097,2.310,-0.312,-0.327,0.896
1718717751107,2024-06-18T16.35.51.107,2.320,-0.340,-0.428,0.909
1718717751116,2024-06-18T16.35.51.116,2.329,-0.362,-0.531,0.907
1718717751126,2024-06-18T16.35.51.126,2.339,-0.359,-0.574,0.890
1718717751137,2024-06-18T16.35.51.137,2.350,-0.328,-0.556,0.862
1718717751147,2024-06-18T16.35.51.147,2.360,-0.317,-0.508,0.859
1718717751156,2024-06-18T16.35.51.156,2.369,-0.349,-0.450,0.932
1718717751166,2024-06-18T16.35.51.166,2.379,-0.405,-0.448,0.993
1718717751176,2024-06-18T16.35.51.176,2.389,-0.439,-0.508,0.992
1718717751186,2024-06-18T16.35.51.186,2.399,-0.457,-0.620,0.983
1718717751195,2024-06-18T16.35.51.195,2.408,-0.421,-0.741,0.950
1718717751206,2024-06-18T16.35.51.206,2.419,-0.352,-0.794,0.878
1718717751216,2024-06-18T16.35.51.216,2.429,-0.311,-0.748,0.838
1718717751226,2024-06-18T16.35.51.226,2.439,-0.328,-0.655,0.846
1718717751235,2024-06-18T16.35.51.235,2.448,-0.412,-0.609,0.882
1718717751245,2024-06-18T16.35.51.245,2.458,-0.504,-0.648,0.910
1718717751255,2024-06-18T16.35.51.255,2.468,-0.553,-0.702,0.915
1718717751266,2024-06-18T16.35.51.266,2.479,-0.542,-0.728,0.884
1718717751274,2024-06-18T16.35.51.274,2.487,-0.518,-0.771,0.846
1718717751285,2024-06-18T16.35.51.285,2.498,-0.464,-0.838,0.824
1718717751295,2024-06-18T16.35.51.295,2.508,-0.368,-0.846,0.821
1718717751304,2024-06-18T16.35.51.304,2.517,-0.331,-0.768,0.795
1718717751314,2024-06-18T16.35.51.314,2.527,-0.343,-0.703,0.807
1718717751324,2024-06-18T16.35.51.324,2.537,-0.385,-0.727,0.809
1718717751334,2024-06-18T16.35.51.334,2.547,-0.446,-0.802,0.807
1718717751343,2024-06-18T16.35.51.343,2.556,-0.505,-0.868,0.782
1718717751353,2024-06-18T16.35.51.353,2.566,-0.547,-0.897,0.753
1718717751364,2024-06-18T16.35.51.364,2.577,-0.548,-0.895,0.767
1718717751374,2024-06-18T16.35.51.374,2.587,-0.513,-0.879,0.758
1718717751383,2024-06-18T16.35.51.383,2.596,-0.469,-0.864,0.741
1718717751393,2024-06-18T16.35.51.393,2.606,-0.441,-0.838,0.727
1718717751403,2024-06-18T16.35.51.403,2.616,-0.436,-0.815,0.726
1718717751414,2024-06-18T16.35.51.414,2.627,-0.454,-0.847,0.742
1718717751422,2024-06-18T16.35.51.422,2.635,-0.475,-0.918,0.722
1718717751433,2024-06-18T16.35.51.433,2.646,-0.495,-0.953,0.697
1718717751443,2024-06-18T16.35.51.443,2.656,-0.520,-0.936,0.683
1718717751453,2024-06-18T16.35.51.453,2.666,-0.523,-0.901,0.654
1718717751462,2024-06-18T16.35.51.462,2.675,-0.519,-0.887,0.639
1718717751472,2024-06-18T16.35.51.472,2.685,-0.510,-0.877,0.615
1718717751482,2024-06-18T16.35.51.482,2.695,-0.509,-0.865,0.598
1718717751493,2024-06-18T16.35.51.493,2.706,-0.515,-0.866,0.604
1718717751501,2024-06-18T16.35.51.501,2.714,-0.516,-0.896,0.608
1718717751512,2024-06-18T16.35.51.512,2.725,-0.504,-0.943,0.600
1718717751522,2024-06-18T16.35.51.522,2.735,-0.486,-0.983,0.597
1718717751531,2024-06-18T16.35.51.531,2.744,-0.479,-0.997,0.596
1718717751541,2024-06-18T16.35.51.541,2.754,-0.481,-0.973,0.586
1718717751551,2024-06-18T16.35.51.551,2.764,-0.478,-0.938,0.574
1718717751561,2024-06-18T16.35.51.561,2.774,-0.477,-0.914,0.563
1718717751570,2024-06-18T16.35.51.570,2.783,-0.483,-0.906,0.556
1718717751581,2024-06-18T16.35.51.581,2.794,-0.488,-0.893,0.541
1718717751591,2024-06-18T16.35.51.591,2.804,-0.500,-0.880,0.522
1718717751601,2024-06-18T16.35.51.601,2.814,-0.521,-0.877,0.516
